Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
CFAP77,ENSG00000188523,0.185577636855262,0.110893249667999,0.433807639530521,0.00266278921803563,missense|LC,9132410221,9,132410221,
RMDN1,ENSG00000176623,0.185599265932881,0.126798970411475,0.141448537600916,0.00419415181966625,missense|LC,8086470077,8,86470077,
TMC3,ENSG00000188869,0.185749114541173,0.672358785539381,0.104161996604634,-0.00065761225575297,missense|LC,15081332282,15,81332282,
TNRC18,ENSG00000182095,0.185800285157734,0.190773498426529,0.105135517731985,0.000998073780321504,missense|LC,7005302705,7,5302705,
SNX13,ENSG00000071189,0.185908264195825,0.526859986426299,0.108512760487129,0.00135270928100209,missense|LC,7017793955,7,17793955,
METTL8,ENSG00000123600,0.186108375353978,0.554665622461418,0.110050988890394,0.00137468232785138,missense|LC,2171324125,2,171324125,
KIDINS220,ENSG00000134313,0.186129746534654,0.658237246415744,0.103025031113039,-0.000758116423485483,missense|LC,2008728862,2,8728862,
PLA2G15,ENSG00000103066,0.186177450206037,0.109571808032266,0.988958586134831,-0.00417583459886298,missense|LC,16068245323,16,68245323,
CACHD1,ENSG00000158966,0.186213345014084,0.664027576520327,0.103790662071239,0.000754795854203973,missense|LC,1064470898,1,64470898,
GABRE,ENSG00000102287,0.186215196344236,0.119001877582022,0.391822890911229,-0.00162268783893096,missense|LC,23151954661,X,151954661,
NPR3,ENSG00000113389,0.18622159451514,0.717877633430062,0.109892495082161,0.000763429232084595,missense|LC,5032710545,5,32710545,
BLVRB,ENSG00000090013,0.186349886282838,0.469978763665363,0.112194877820782,-0.00110445327564077,missense|LC,19040447786,19,40447786,
ARNT2,ENSG00000172379,0.186383381101466,0.149157072191551,0.113301120376376,0.00301983759382161,missense|LC,15080404431,15,80404431,
ZNF30,ENSG00000168661,0.186411249580409,0.107896737451292,0.8896641595009,0.00273156766826002,missense|LC,19034929872,19,34929872,
AC097625.1,ENSG00000285602,0.186468669308312,0.776874885499252,0.114043312718453,-0.0025141816282082,missense|LC,23015556047,X,15556047,
MFAP3,ENSG00000037749,0.186481521953508,0.102083414560318,0.749611638847441,0.00589459770536191,missense|LC,5154034253,5,154034253,
STXBP2,ENSG00000076944,0.186494170889972,0.119799912319822,0.140334456021721,0.00337829870815788,missense|LC,19007632259,19,7632259,
FAM122B,ENSG00000156504,0.186604416662152,0.12134620683397,0.200613753513406,-0.00522240639878607,missense|LC,23134772084,X,134772084,
PCBD2,ENSG00000132570,0.186652454130598,0.142556841652373,0.146999747462214,-0.00432421819974884,missense|LC,5134905057,5,134905057,
H1-4,ENSG00000168298,0.186668124545798,0.12041419443999,0.136577490575187,-0.00290021259219063,missense|LC,6026156316,6,26156316,
LRRC56,ENSG00000161328,0.186757225328658,0.11378766447981,0.336513910447851,0.00154994944879713,missense|LC,11000532528,11,532528,
TMEM252,ENSG00000181778,0.186758664229952,0.945554652287961,0.115220354495962,0.000179478420014585,missense|LC,9068537194,9,68537194,
AADACL4,ENSG00000204518,0.18675947121741,0.22660461679514,0.11182799307961,-0.00222628922708716,missense|LC,1012644447,1,12644447,
CACNG6,ENSG00000130433,0.186771274128549,0.659167930207363,0.10456357094054,0.00283321181383804,missense|LC,19053992812,19,53992812,
RNASET2,ENSG00000026297,0.186790649334666,0.15164411258548,0.124120459619945,-0.00363171362794208,missense|LC,6166929518,6,166929518,
FSCN3,ENSG00000106328,0.186947589088343,0.108336921061717,0.582930052178115,-0.00288351280578341,missense|LC,7127588993,7,127588993,
AZIN1,ENSG00000155096,0.18704790146756,0.114655039828885,0.304450016279844,0.00381828442254387,missense|LC,8102828537,8,102828537,
MFGE8,ENSG00000140545,0.187118321020746,0.107885599041544,0.280448507469404,0.00338749901334066,missense|LC,15088899281,15,88899281,
AL929554.2,ENSG00000261793,0.18715668085785,0.121274176832225,0.197026110722079,0.0140760553662605,missense|LC,9137163860,9,137163860,
LRRC10,ENSG00000198812,0.187275091878319,0.116206921854405,0.537621963818956,0.00356101023503824,missense|LC,12069609925,12,69609925,
UBAP1,ENSG00000165006,0.187294340776798,0.107068607374636,0.225870585344574,-0.00503817942391197,missense|LC,9034178965,9,34178965,
USP3,ENSG00000140455,0.187361467517977,0.863907147729617,0.104270238896919,-0.000638176017029341,missense|LC,15063504657,15,63504657,
PLSCR4,ENSG00000114698,0.187452811640315,0.118032403420976,0.566743645302774,-0.00321788869538058,missense|LC,3146194370,3,146194370,
PSMD12,ENSG00000197170,0.187503753633821,0.105696915723608,0.255602015165202,0.00811091982026011,missense|LC,17067340785,17,67340785,
FMO2,ENSG00000094963,0.187514061937557,0.110566023428368,0.651708229248252,-0.00232331621741346,missense|LC,1171185628,1,171185628,
MAGED2,ENSG00000102316,0.187579418069175,0.118150603023983,0.775937719558008,-0.00295126091539539,missense|LC,23054809275,X,54809275,
ORMDL1,ENSG00000128699,0.187627277439009,0.109590506187173,0.825346200132868,-0.0118579538070121,missense|LC,2189771703,2,189771703,
ATP5MD,ENSG00000173915,0.187684057977915,0.131895967984177,0.318645878085718,-0.0104732855042277,missense|LC,10103385274,10,103385274,
DIO3,ENSG00000197406,0.187834147467762,0.769835833314464,0.121590653750632,0.000702569083474878,missense|LC,14101561410,14,101561410,
REEP1,ENSG00000068615,0.187837336606029,0.106589710685872,0.315551655367058,0.0108575462104601,missense|LC,2086211791,2,86211791,
ASB15,ENSG00000146809,0.187880650426154,0.103059139740505,0.443059742542477,-0.00490657570270023,missense|LC,7123614480,7,123614480,
ULK3,ENSG00000140474,0.188010355042044,0.104304341159502,0.521959184258457,-0.00587541692508129,missense|LC,15074837100,15,74837100,
RPL8,ENSG00000161016,0.188029849885585,0.682962406486368,0.106051711405461,0.00225363245039695,missense|LC,8144789692,8,144789692,
XYLB,ENSG00000093217,0.188041179899009,0.107685322826412,0.612695753321775,0.00266008580084649,missense|LC,3038346755,3,38346755,
TAS2R60,ENSG00000185899,0.1880845297006,0.101988247718699,0.819474940734334,-0.00758129334784721,missense|LC,7143443381,7,143443381,
RNF157,ENSG00000141576,0.188089774680495,0.111800344684447,0.275322333123772,-0.00332848989909631,missense|LC,17076137475,17,76137475,
RASSF4,ENSG00000107551,0.1881314264992,0.109211315145096,0.199698075730821,-0.00375255092756452,missense|LC,10044970152,10,44970152,
TMEM88,ENSG00000167874,0.188238379512173,0.119947009492625,0.542968033744872,0.00374933222383276,missense|LC,17007850063,17,7850063,
C20orf173,ENSG00000125975,0.188251584780275,0.104195637339075,0.778880766799822,-0.0119345522805411,missense|LC,20035528179,20,35528179,
SSH2,ENSG00000141298,0.188263882761769,0.106848735347224,0.655375146021376,0.00216264422550992,missense|LC,17029621110,17,29621110,
RNF17,ENSG00000132972,0.188311495892673,0.109938415766071,0.992218202128279,-0.00228667929683531,missense|LC,13024764123,13,24764123,
CPA6,ENSG00000165078,0.188374824546909,0.251126121847424,0.121887600819555,0.00198462081466298,missense|LC,8067422440,8,67422440,
PKD1L1,ENSG00000158683,0.188449923456918,0.111339108335884,0.566704100684991,0.00104258345403577,missense|LC,7047775064,7,47775064,
SIGLEC6,ENSG00000105492,0.18848945435836,0.317633900904589,0.11090590147099,-0.00199687727510685,missense|LC,19051520006,19,51520006,
ABHD18,ENSG00000164074,0.188549951388773,0.13720715683003,0.280988157050045,0.00602915038714587,missense|LC,4127964967,4,127964967,
CD209,ENSG00000090659,0.188638269201408,0.411460255716062,0.104181004241034,0.00364301105565975,missense|LC,19007742999,19,7742999,
NOSTRIN,ENSG00000163072,0.1887519912954,0.112661884642708,0.801318939704578,-0.00522087329462747,missense|LC,2168851086,2,168851086,
ZNF213,ENSG00000085644,0.188831754772793,0.102861901402109,0.316060586133792,-0.00547468232406979,missense|LC,16003137156,16,3137156,
TRMT44,ENSG00000155275,0.188861021863932,0.940671681711924,0.107503930106921,0.0000813877083620612,missense|LC,4008440698,4,8440698,
IFRD2,ENSG00000214706,0.188905068991955,0.381856012871228,0.109179053615226,-0.00126146560451851,missense|LC,3050286332,3,50286332,
DPEP1,ENSG00000015413,0.188908032467182,0.54167632685946,0.102589475114138,0.00197949020091057,missense|LC,16089630348,16,89630348,
BCL7C,ENSG00000099385,0.188964597945415,0.923845666116287,0.102571902608289,-0.000694820402530261,missense|LC,16030834866,16,30834866,
C4orf48,ENSG00000243449,0.189058382810016,0.104413678883059,0.894102058640711,-0.0122192342567137,missense|LC,4002041924,4,2041924,
TAS2R46,ENSG00000226761,0.189182816239735,0.127973067700098,0.316469873717877,0.00345122458926685,missense|LC,12011061230,12,11061230,
TRIM43B,ENSG00000144010,0.189212417018258,0.106305440275716,0.36720961236036,0.00876838651478965,missense|LC,2095480172,2,95480172,
SMG5,ENSG00000198952,0.189245032467311,0.731779118514724,0.10828612296897,-0.000526789164124596,missense|LC,1156244231,1,156244231,
FIGLA,ENSG00000183733,0.189330196019161,0.108421753494468,0.983961273258815,-0.00474237184647261,missense|LC,2070777324,2,70777324,
CFAP298-TCP10L,ENSG00000265590,0.189334237718852,0.125897669151983,0.134825142465627,0.00331975246271802,missense|LC,21032576196,21,32576196,
PTPRS,ENSG00000105426,0.189550007750817,0.313174656326507,0.10341916902549,0.0013817326445104,missense|LC,19005206709,19,5206709,
OR1S1,ENSG00000280204,0.189550708239938,0.480691695831624,0.112028668510618,-0.00126149870595001,missense|LC,11058214680,11,58214680,
IL13RA2,ENSG00000123496,0.189714236953391,0.405275808413559,0.125403157825986,0.00318562817438458,missense|LC,23115005254,X,115005254,
TSC1,ENSG00000165699,0.189749350842047,0.107507394521393,0.645703125477789,-0.00289136168749816,missense|LC,9132887300,9,132887300,
AC068870.4,ENSG00000288625,0.189794698411202,0.465304189807924,0.11323828782992,-0.00449658985792643,missense|LC,15081002140,15,81002140,
GSTCD,ENSG00000138780,0.189810915721955,0.153794055293255,0.115102813473809,0.00387861247582803,missense|LC,4105707896,4,105707896,
MAP4K4,ENSG00000071054,0.189835723779237,0.104558648386463,0.991977259427331,-0.00610463401397191,missense|LC,2101698014,2,101698014,
RNF212B,ENSG00000215277,0.189943060400029,0.118740517755535,0.164814681264966,0.00667167235926239,missense|LC,14023182655,14,23182655,
CLDN18,ENSG00000066405,0.189957837364134,0.224126785861766,0.142722046689503,0.00428512314464435,missense|LC,3137998800,3,137998800,
HCAR2,ENSG00000182782,0.19004439104064,0.156048503047542,0.289820680267737,0.00134869930067656,missense|LC,12122702046,12,122702046,
ABCB6,ENSG00000115657,0.190129466579868,0.304771288953308,0.108356067286703,0.00121510859809061,missense|LC,2219206891,2,219206891,
CCBE1,ENSG00000183287,0.190129883474887,0.107035900407616,0.36217341980939,-0.00316987513148622,missense|LC,18059435850,18,59435850,
CAPN14,ENSG00000214711,0.19027788853097,0.108387321285618,0.405435033351856,-0.0028906619267114,missense|LC,2031174600,2,31174600,
LIPT2,ENSG00000175536,0.190311585481091,0.109024203894411,0.31750724130366,-0.00484787454107997,missense|LC,11074492079,11,74492079,
CLEC9A,ENSG00000197992,0.190371782370965,0.118265941667693,0.156306363757947,-0.0059793505730493,missense|LC,12010052427,12,10052427,
RRBP1,ENSG00000125844,0.19037903259304,0.519704826737597,0.106481005512348,0.000930031967308442,missense|LC,20017614111,20,17614111,
HHIP,ENSG00000164161,0.190410060330551,0.108326767275824,0.921625858935205,-0.00455110285350658,missense|LC,4144646590,4,144646590,
SYCE3,ENSG00000217442,0.190410797628623,0.700522078470314,0.131782808216663,0.000936192766271147,missense|LC,22050548050,22,50548050,
C1QTNF1,ENSG00000173918,0.190474286286813,0.112950559507925,0.296936446084489,0.00455124047878127,missense|LC,17079043871,17,79043871,
C3orf62,ENSG00000188315,0.190717576912562,0.354118303538159,0.119532788878219,0.00187582082961722,missense|LC,3049271096,3,49271096,
PRRT2,ENSG00000167371,0.190760618382983,0.111302310754425,0.5054001644063,-0.00425467819173797,missense|LC,16029807178,16,29807178,
MOCS1,ENSG00000124615,0.190790748067762,0.109184228104759,0.652619862622751,-0.00255478373652933,missense|LC,6039899971,6,39899971,
ORAI1,ENSG00000276045,0.190803022680639,0.128232751152823,0.589962985095651,0.00378062753857325,missense|LC,12121626676,12,121626676,
HS6ST1,ENSG00000136720,0.190839252781878,0.141698041577656,0.124331006354581,-0.00310926659407505,missense|LC,2128268119,2,128268119,
ZC2HC1A,ENSG00000104427,0.190872862079334,0.113516438728906,0.605426446879586,0.00457634643845135,missense|LC,8078665989,8,78665989,
CMBL,ENSG00000164237,0.190876370689217,0.118745400448936,0.171395562303898,0.00642020929995035,missense|LC,5010280396,5,10280396,
OR10J1,ENSG00000196184,0.190956615000332,0.299172666189362,0.114864246092016,0.00240261866894069,missense|LC,1159439688,1,159439688,
NAF1,ENSG00000145414,0.191070089103615,0.113721291239713,0.362849697272936,-0.00288372364646159,missense|LC,4163126839,4,163126839,
TRIL,ENSG00000255690,0.191079428312082,0.120111434863504,0.146760555130149,-0.00364793197923173,missense|LC,7028955475,7,28955475,
DNAH11,ENSG00000105877,0.191096587149818,0.869987321946291,0.102031498654656,-0.000118182035347251,missense|LC,7021543067,7,21543067,
CA2,ENSG00000104267,0.191140739848039,0.113681266577879,0.219827387136374,0.0081199413205962,missense|LC,8085463991,8,85463991,
DNAL1,ENSG00000119661,0.191194993639078,0.18396075525945,0.145148984819916,-0.00468028234795871,missense|LC,14073644894,14,73644894,
MYL6B,ENSG00000196465,0.191287222019363,0.149050388927968,0.118961182213219,0.00555476149132301,missense|LC,12056153346,12,56153346,
ATP2B4,ENSG00000058668,0.191382900307482,0.111082619884821,0.428194520026641,0.00305312612861557,missense|LC,1203683106,1,203683106,
CTRB1,ENSG00000168925,0.191406809871222,0.10655926771699,0.966989930641621,-0.00856497955409912,missense|LC,16075218916,16,75218916,
SMARCD3,ENSG00000082014,0.191467949769378,0.104216072974282,0.710631989710149,-0.00814805744566919,missense|LC,7151233781,7,151233781,
FKTN,ENSG00000106692,0.191493869778969,0.129369799815283,0.142334269618514,0.00298916231137739,missense|LC,9105575026,9,105575026,
DYNAP,ENSG00000178690,0.191622308528653,0.109749076666634,0.50484028995864,0.00687577102930218,missense|LC,18054591159,18,54591159,
NAV3,ENSG00000067798,0.191723064650778,0.127521782386654,0.211741932751845,-0.00375876541543186,missense|LC,12077831369,12,77831369,
BCS1L,ENSG00000074582,0.191745244765284,0.308469874002467,0.112880713969699,-0.00341817939156613,missense|LC,2218656015,2,218656015,
STARD4,ENSG00000164211,0.191767289373581,0.108304211772065,0.594114217161554,-0.00960388691107024,missense|LC,5111499816,5,111499816,
KCNJ11,ENSG00000187486,0.191918113832429,0.125407674539018,0.132414007352392,0.00493071517467794,missense|LC,11017386841,11,17386841,
TMEM98,ENSG00000006042,0.191993058837941,0.135078501173795,0.131899672685704,-0.00898941627663707,missense|LC,17032931395,17,32931395,
SREBF1,ENSG00000072310,0.192131915110886,0.181047381326659,0.110896885078473,-0.00183050460881173,missense|LC,17017809331,17,17809331,
CCDC125,ENSG00000183323,0.192132036420645,0.111736448048232,0.797295913706114,-0.00394562633473204,missense|LC,5069276481,5,69276481,
HLA-DQA2,ENSG00000237541,0.192149321559758,0.240001287202648,0.114248787563939,-0.00221096303053347,missense|LC,6032741369,6,32741369,
FOLR1,ENSG00000110195,0.192187556082338,0.805774812505009,0.120047039678733,0.000869184758986536,missense|LC,11072192087,11,72192087,
EIF4E1B,ENSG00000175766,0.192311870289004,0.643930555465934,0.119001298829786,-0.00093153366855109,missense|LC,5176626382,5,176626382,
CPS1,ENSG00000021826,0.192383927792401,0.106005455788991,0.915559534458714,-0.00308981359449986,missense|LC,2210476274,2,210476274,
CCDC54,ENSG00000138483,0.192396227570676,0.120220390477988,0.288676649692759,-0.00318824269376851,missense|LC,3107377505,3,107377505,
NPHS2,ENSG00000116218,0.192430014585138,0.110723958747155,0.497471847646998,0.00533597231819124,missense|LC,1179551069,1,179551069,
TUBGCP2,ENSG00000130640,0.192477636288019,0.540423277862116,0.108843402713474,-0.000997576130384071,missense|LC,10133273647,10,133273647,
SCOC,ENSG00000153130,0.192557509833646,0.913390541767605,0.109271721561247,0.000902834364289536,missense|LC,4140373514,4,140373514,
OPN1MW,ENSG00000268221,0.192572585488152,0.406288891283609,0.114375044844549,-0.00549241082811446,missense|LC,23154188071,X,154188071,
SBNO2,ENSG00000064932,0.192731634816801,0.59939557079161,0.106363484920588,-0.000822764256839787,missense|LC,19001103959,19,1103959,
MAJIN,ENSG00000168070,0.192745459101164,0.107480188483271,0.824947099993838,-0.00773025697896569,missense|LC,11064933241,11,64933241,
STYX,ENSG00000198252,0.192834390443905,0.124176562520207,0.41613140945533,-0.00665864921601703,missense|LC,14052727478,14,52727478,
FAM174A,ENSG00000174132,0.192835716073204,0.133153575785837,0.581822120918654,-0.00396267213711772,missense|LC,5100535436,5,100535436,
VNN2,ENSG00000112303,0.192870278103061,0.112402465817181,0.78013533992193,-0.00268536354379135,missense|LC,6132744221,6,132744221,
SOAT2,ENSG00000167780,0.192919802567183,0.108648705349389,0.563669821725942,0.00354722513124032,missense|LC,12053100641,12,53100641,
